"BASE_DATE","PROD_CODE","BOND_CODE","RATING_AGENCY","BIR","RATING","NOTCH_VARIANCE"
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
20/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
20/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
20/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
20/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
20/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
20/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
20/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
20/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
20/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
20/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
20/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
20/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
19/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
19/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
19/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
19/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
19/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
19/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
19/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
19/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
19/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
19/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
19/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
19/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
19/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
19/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
19/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
19/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
18/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
18/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
18/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
18/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
18/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
18/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
18/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
18/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
18/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
18/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
18/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
18/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VG19011608072022","VG190116","208095U","1030","AA2",0
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
18/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
17/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A- IS",3
17/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
17/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
17/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
17/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","A1",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","A1",0
17/05/2022,"VN13003929072022","VN130039","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VN13003831012023","VN130038","208095U","1030","AA3",0
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","B+ IS",0
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
17/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BB IS",0
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VZ14013130122039","VZ140131","364803V","2040","BBB- IS",0
17/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
17/05/2022,"VT22003021012038","VT220030","208095U","1050","A2",-1
17/05/2022,"VH22002621012026","VH220026","208095U","1050","A2",-1
17/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
17/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
17/05/2022,"VG19011608072022","VG190116","208095U","1030","AA3",0
17/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"PZ19001125092119","PZ190011","364803V","1050","A IS",3
17/05/2022,"PK17000729032024","PK170007","208095U","1050","A2",11
17/05/2022,"VZ20002103032119","VZ200021","364803V","1050","A IS",1
17/05/2022,"VI18029426102023","VI180294","208095U","1030","AA3",1
17/05/2022,"VG19011608072022","VG190116","208095U","1030","A1",0
